"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT19","WT21","WV03","WV20"
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-09-23","9.40",,"0.02",,,"80","87","76",,"   30","   10","25.1","34.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-09-24","9.17",,"0.00",,,"82","88","74",,"   30","   40","16.1","21.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-09-25","6.04",,"0.00",,,"80","90","73",,"   40","   90","15.0","21.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-09-26","5.82",,"0.00",,,"80","89","75",,"   70","   80","14.1","17.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-09-27","5.37",,"0.00",,,"81","88","73",,"   40","  100","14.1","17.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-09-28","5.82",,"0.00",,,"80","89","72",,"   50","   80","14.1","18.1","    1",,"    1",,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-09-29","5.59",,"2.20",,,"79","82","74",,"   90","   80","16.1","23.9","    1",,"    1",,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-09-30","7.83",,"0.00",,,"79","90","74",,"  120","  160","18.1","23.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-01","9.62",,"1.47",,,"78","86","74",,"   70","   70","21.0","28.0","    1",,"    1",,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-02","14.76",,"1.25",,,"78","81","74",,"   70","   90","23.9","34.0","    1",,"    1",,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-03","20.36",,"0.43",,,"78","82","75",,"   60","   60","30.0","40.0","    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-04","17.90",,"1.06",,,"78","84","72",,"   60","   60","32.0","48.1","    1",,"    1",,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-05","12.08",,"1.14",,,"76","79","73",,"   90","   90","25.9","33.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-06","8.72",,"0.00",,,"81","88","78",,"  120","  110","16.1","21.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-07","10.96",,"0.00",,,"82","88","78",,"  130","  140","23.0","29.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-08","9.62",,"0.00",,,"82","89","77",,"  130","  150","19.9","23.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-09","8.05",,"0.00",,,"82","87","76",,"  100","  110","15.0","19.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-10","8.95",,"0.04",,,"82","87","79",,"  110","   60","17.0","28.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-11","10.29",,"0.00",,,"81","87","77",,"   50","   50","21.0","25.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-12","12.97",,"0.02",,,"80","86","75",,"   50","   40","21.9","28.0","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-13","9.17",,"0.22",,,"80","86","76",,"   70","   80","18.1","23.0","    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-14","10.74",,"0.02",,,"80","85","76",,"   70","   60","19.9","25.9","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-15","7.83",,"0.02",,,"80","86","77",,"   90","  340","18.1","27.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-16","3.36",,"0.01",,,"78","85","71",,"  290","  290","15.0","19.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-17","7.38",,"0.01",,,"76","84","72",,"   30","   40","19.9","25.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-18","13.65",,"0.03",,,"78","84","74",,"   50","   50","23.9","31.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-19","14.32",,"0.01",,,"80","86","75",,"   70","   70","19.9","27.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-20","15.43",,"0.00",,,"80","86","77",,"   70","   50","23.9","30.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-21","13.65",,"0.00",,,"80","85","77",,"   70","   70","21.0","27.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-22","12.53",,"0.02",,,"81","87","77",,"  130","  150","21.0","25.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-23","12.75",,"0.48",,,"80","84","76",,"  130","  120","23.9","29.1","    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-24","6.49",,"0.31",,,"77","86","72",,"  130","  120","19.9","25.1","    1",,"    1",,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-25","9.17",,"0.00",,,"70","75","53",,"  320","  320","21.0","27.1","    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-26","8.72",,"0.00",,,"61","73","51",,"  360","   30","18.1","23.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-27","5.82",,"0.00",,,"67","79","58",,"   40","   40","15.0","19.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-28","9.62",,"2.83",,,"71","81","60",,"  300","  310","23.9","29.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-29","14.09",,"0.23",,,"68","72","50",,"  270","  270","30.0","38.0","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-30","6.93",,"0.00",,,"56","67","46",,"  350","  330","15.0","21.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-10-31","7.61",,"0.00",,,"60","75","50",,"  340","  360","17.0","21.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-01","4.03",,"0.00",,,"69","79","62",,"   90","  110","12.1","16.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-02","4.92",,"0.00",,,"70","82","61",,"   60","   40","17.0","21.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-03","7.83",,"0.20",,,"76","82","63",,"  360","  360","17.0","23.0","    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-04","8.05",,"0.00",,,,"83","67",,"   10","   10","16.1","21.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-05","6.26",,"0.57",,,"73","83","69",,"  360","   10","16.1","23.0","    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-06","7.16",,"0.48",,,"75","83","69",,"  350","  360","15.0","18.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-07","5.37",,"0.15",,,"74","83","67",,"   30","   30","15.0","19.0","    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-08","4.47",,"0.00",,,"73","82","65",,"   30","   40","12.1","15.0","    1","    1",,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-09","2.68",,"0.00",,,"73","83","63",,"   60","   50","10.1","14.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-10","11.41",,"0.00",,,"73","80","67",,"  350","  350","23.0","29.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-11","15.66",,"0.21",,,"75","81","71",,"   90","   80","28.0","36.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-12","15.21",,"0.27",,,"74","77","71",,"   70","   80","23.9","33.1","    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-13","11.41",,"0.02",,,"77","82","73",,"   40","   30","18.1","27.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-14","12.75",,"0.03",,,"76","82","70",,"  360","   30","21.0","29.1","    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-15","10.51",,"0.10",,,"73","80","68",,"   30","   30","19.9","27.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-16","10.51",,"0.10",,,"69","76","64",,"  340","  330","21.9","27.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-17","7.83",,"0.00",,,"69","79","60",,"  360","   10","17.0","21.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-18","3.58",,"0.00",,,"67","80","57",,"  130","  100","13.0","16.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-19","8.28",,"0.00",,,"69","83","57",,"  260","  360","19.9","23.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-20","12.75",,"0.00",,,"72","78","66",,"   70","  360","19.9","25.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-21","7.38",,"1.11",,,"73","80","66",,"  120","  110","17.0","23.9","    1",,"    1",,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-22","5.37",,"0.43",,,"70","80","62",,"   30","   40","14.1","23.9","    1","    1",,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-23","7.61",,"0.03",,,"74","83","68",,"  200","  190","17.0","23.9","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-24","7.83",,"0.00",,,"70","75","62",,"  320","  320","16.1","21.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-25","4.92",,"0.00",,,"66","76","55",,"  320","  300","12.1","14.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-26","3.80",,"0.00",,,"62","74","52",,"   40","  360","12.1","16.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-27","5.59",,"0.00",,,"64","78","52",,"   30","  360","14.1","18.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-28","10.51",,"0.00",,,"74","82","64",,"  110","  100","18.1","23.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-29","9.62",,"1.03",,,"76","81","69",,"  330","  330","32.0","45.0","    1",,"    1",,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-11-30","6.93",,"0.00",,,"73","80","63",,"  360","   10","17.0","21.0","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-01","7.16",,"0.00",,,"70","80","63",,"   40","   30","16.1","21.9","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-02","2.68",,"0.00",,,"69","80","59",,"   60","   30","13.0","15.0","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-03","3.80",,"0.00",,,"68","81","59",,"   40","   30","10.1","19.9","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-04","6.71",,"0.12",,,"70","79","62",,"  140","   90","14.1","19.0","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-05","5.14",,"0.00",,,"72","81","63",,"  150","  120","16.1","19.9","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-06","4.70",,"0.00",,,"71","81","61",,"  130","  140","14.1","16.1","    1","    1",,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-07","3.80",,"0.00",,,"71","78","61",,"   50","   40","12.1","15.0","    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-08","9.17",,"0.84",,,"76","84","70",,"  180","  210","18.1","23.0","    1","    1",,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-09","13.87",,"1.27",,,"68","77","47",,"  210","  200","25.1","38.9","    1",,"    1",,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-10","8.50",,"0.00",,,"49","59","40",,"  330","  340","16.1","21.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-11","3.80",,"0.00",,,"49","65","38",,"  340","  350","10.1","13.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-12","8.72",,"0.00",,,"54","74","38",,"  280","  260","25.1","31.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-13","7.16",,"0.00",,,"55","65","42",,"  310","  310","15.0","18.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-14","5.14",,"0.00",,,"54","73","37",,"  200","  220","14.1","16.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-15","5.82",,"0.00",,,"63","77","51",,"  230","  240","15.0","19.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-16","5.82",,"0.00",,,"62","75","50",,"  350","  350","15.0","19.0","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-17","3.58",,"0.00",,,"67","79","55",,"  130","  130","14.1","17.0","    1","    1",,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-18","2.91",,"0.00",,,"68","82","56",,"  110","  110","10.1","12.1","    1","    1",,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-19","2.91",,"0.00",,,"70","84","61",,"  120","  330","8.9","14.1","    1","    1",,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-20","6.71",,"0.00",,,"70","81","63",,"  210","  210","16.1","21.0","    1","    1",,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-21","5.82",,"0.00",,,"71","83","63",,"  300","  280","15.0","18.1","    1","    1",,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-22","5.37",,"0.00",,,"71","80","61",,"   90","   60","13.0","15.0","    1","    1",,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-23","4.25",,"0.00",,,"70","80","59",,"  140","  140","13.0","16.1","    1","    1",,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-24","4.25",,"0.00",,,"70","81","61",,"  230","  240","12.1","14.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-25","9.62",,"0.00",,,"67","74","61",,"  350","  340","18.1","21.9","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-26","6.93",,"0.00",,,"69","77","64",,"   70","  120","13.0","21.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-27","6.04",,"0.00",,,"69","80","58",,"   20","   20","15.0","19.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-28","8.50",,"0.00",,,"70","79","62",,"  360","  350","15.0","21.9","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-29","10.07",,"0.00",,,"62","66","57",,"  340","  350","21.0","25.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-30","7.61",,"0.00",,,"58","69","47",,"  280","  280","16.1","18.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2017-12-31","5.37"," 1106","0.00",,,"55","68","43",,"  350","   10","13.0","17.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-01","8.50",,"0.10",,,"60","76","52",,"   10","  360","21.0","29.1","    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-02","13.87",,"1.29",,,"60","67","55",,"   50","   60","23.9","34.0","    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-03","13.20",,"0.19",,,"60","66","41",,"  290","  290","36.9","46.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-04","10.96",,"0.00",,,"44","55","34",,"  300","  250","23.0","29.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-05","9.40",,"0.00",,,"45","56","35",,"  360","  360","16.1","21.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-06","10.96",,"0.00",,,"49","59","42",,"  350","   10","18.1","23.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-07","10.51",,"0.00",,,"56","68","45",,"   50","   50","21.0","25.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-08","9.62",,"0.03",,,"66","74","62",,"  130","  120","19.9","25.1","    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-09","6.26",,"0.73",,,"68","77","59",,"  140","  150","16.1","19.9","    1",,"    1",,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-10","4.70",,"0.00",,,"67","78","59",,"   40","   40","15.0","18.1","    1","    1",,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-11","8.05",,"0.14",,,"72","80","63",,"  130","  130","19.9","23.9","    1","    1",,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-12","10.96",,"0.02",,,"75","85","67",,"  200","  200","23.0","31.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-13","9.40",,"0.00",,,"65","69","53",,"  300","  300","19.9","23.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-14","13.20",,"0.00",,,"54","65","45",,"  340","  350","23.9","30.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-15","14.76",,"0.00",,,"56","67","49",,"  350","  350","29.1","36.9",,,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-16","8.95",,"0.00",,,"64","72","51",,"   30","   30","16.1","21.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-17","8.50",,"0.00",,,"61","73","49",,"  290","  280","21.0","27.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-18","12.08",,"0.00",,,"46","55","32",,"  340","  350","21.9","27.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-19","6.93",,"0.00",,,"51","66","41",,"  350","  360","15.0","19.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-20","5.59",,"0.00",,,"58","71","49",,"   40","   30","13.0","15.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-21","6.71",,"0.00",,,"66","77","58",,"   90","  100","14.1","17.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-22","10.51",,"0.00",,,"70","78","65",,"  140","  140","21.0","25.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-23","7.16",,"0.04",,,"73","82","64",,"  210","  190","17.0","23.0","    1","    1",,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-24","9.40",,"0.00",,,"65","72","57",,"  360","   10","16.1","19.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-25","13.87",,"0.00",,,"65","73","59",,"   60","   30","19.9","27.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-26","15.43",,"0.01",,,"68","74","64",,"   80","   90","23.9","29.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-27","14.99",,"0.00",,,"70","76","68",,"  110","  110","19.9","28.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-28","15.43",,"0.07",,,"74","79","71",,"  130","  130","23.9","31.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-29","12.08",,"0.06",,,"72","81","60",,"  250","  210","21.9","27.1","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-30","13.42",,"0.00",,,"58","64","50",,"  350","  350","25.9","34.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-01-31","9.40",,"0.00",,,"58","70","48",,"   70","   70","17.0","21.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-02-01","3.80",,"0.00",,,"61","74","48",,"   60","  110","13.0","17.0",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-02-02","6.71",,"0.00",,,"65","79","52",,"  360","   10","16.1","23.9","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-02-03","11.41",,"0.00",,,"67","71","65",,"   60","   60","21.0","23.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-02-04","12.08",,"0.39",,,"72","82","66",,"  150","  150","23.0","29.1","    1",,"    1",,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-02-05","7.83",,"0.00",,,"68","72","52",,"  250","  250","18.1","23.0","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-02-06","6.49",,"0.00",,,"63","78","50",,"  120","  140","17.0","23.9","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-02-07","11.63",,"0.00",,,"72","79","68",,"  130","  130","19.9","25.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-02-08","6.26",,"0.00",,,"71","82","62",,"   10","   10","16.1","21.0","    1","    1",,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-02-09","10.74",,"0.03",,,"74","80","71",,"  120","  130","18.1","23.9","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-02-10","12.30",,"0.00",,,"74","82","70",,"  130","  120","21.9","27.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-02-11","13.20",,"0.00",,,"76","84","69",,"  140","  160","28.0","33.1",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-02-12","10.51",,"0.00",,,"76","83","71",,"  130","  130","21.0","25.9",,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-02-13","5.82",,"0.00",,,"74","81","62",,"  110","  100","15.0","18.1","    1","    1",,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-02-14","8.28",,"0.01",,,"71","78","66",,"   40","   20","16.1","19.9","    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-02-15","4.47",,"0.00",,,"70","79","63",,"   80","  120","13.0","15.0","    1","    1",,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","2018-02-16","4.92",,"0.00",,,"70","84","58",,"  130","  210","14.1","18.1","    1","    1",,,,,,,,,,,,,,
